TP_ABRANGENCIA;SG_UF;NM_UE;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;CD_SITUACAO_CANDIDATURA;DS_SITUACAO_CANDIDATURA;CD_DETALHE_SITUACAO_CAND;DS_DETALHE_SITUACAO_CAND;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NM_COLIGACAO;CD_NACIONALIDADE;DS_NACIONALIDADE;NR_IDADE_DATA_POSSE;CD_GENERO;DS_GENERO;CD_GRAU_INSTRUCAO;DS_GRAU_INSTRUCAO;CD_ESTADO_CIVIL;DS_ESTADO_CIVIL;CD_COR_RACA;DS_COR_RACA;CD_OCUPACAO;DS_OCUPACAO;CD_SIT_TOT_TURNO;DS_SIT_TOT_TURNO;ST_REELEICAO;VR_DESPESA_CONTRATADA;QT_VOTOS_NOMINAIS;ELEITO
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000627460;PAULO DE SOUSA MOURA;PAULO MOURA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;1;BRASILEIRA NATA;53;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);3;PARDA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;;1127;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000608945;JORGE LUIZ PEREIRA DE ARAÚJO MARIANO;DR. JORGE ARAÚJO;12;APTO;2;DEFERIDO;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;COLIGAÇÃO UNIDOS PELO DF 3;1;BRASILEIRA NATA;37;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;117;FARMACÊUTICO;5;SUPLENTE;N;142570.0;1902;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000610829;THELMA REGINA VIEIRA DE MELLO;THELMA MELLO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;13;PT;PARTIDO DOS TRABALHADORES;PARTIDO ISOLADO;1;BRASILEIRA NATA;46;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;12510.249999999998;480;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616358;RUMALDO RIBEIRO DE SOUZA FILHO;PALHAÇO LAMBY SAL;12;APTO;2;DEFERIDO;COLIGAÇÃO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;mobilizar pra mudar;1;BRASILEIRA NATA;37;2;MASCULINO;6;ENSINO MÉDIO;9;SEPARADO;3;PARDA;169;COMERCIANTE;5;SUPLENTE;N;697.5;80;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615702;ALDENIR ALVES DE SOUSA;DENILSON DO GAS;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;46;2;MASCULINO;5;ENSINO FUNDAMENTAL;1;SOLTEIRO(A);3;PARDA;169;COMERCIANTE;5;SUPLENTE;N;;134;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000608944;HILARIO JONAS DOS SANTOS;PIRIGOSO;12;APTO;2;DEFERIDO;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;COLIGAÇÃO UNIDOS PELO DF 3;1;BRASILEIRA NATA;60;2;MASCULINO;6;ENSINO MÉDIO;1;SOLTEIRO(A);1;BRANCA;999;OUTROS;5;SUPLENTE;N;51700.869999999995;684;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614477;WILTON BORGES DE SOUZA;WILTON BICA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;60;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;254;VIGILANTE;5;SUPLENTE;N;12020.889999999998;377;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614438;ERICKA SIQUEIRA NOGUEIRA FILIPPELLI;ERICKA FILIPPELLI;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;39;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;172;PUBLICITÁRIO;5;SUPLENTE;N;257155.68999999992;4285;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614450;RAIMUNDO DA SILVA RIBEIRO NETO;RAIMUNDO RIBEIRO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;61;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;277;DEPUTADO;5;SUPLENTE;S;128101.2;5894;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000627351;FELLIPE PASSOS DOS SANTOS;FELLIPE PASSOS;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;27;DC;DEMOCRACIA CRISTÃ;PARTIDO ISOLADO;1;BRASILEIRA NATA;22;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;4;NÃO ELEITO;N;;407;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615722;PAULO FERNANDO CARNEIRO MONTEIRO;PAULO MONTEIRO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;68;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;111;MÉDICO;5;SUPLENTE;N;;380;nao
ESTADUAL;DF;DISTRITO FEDERAL;5;SENADOR;70000602381;PAULO ROBERTO ROQUE ANTONIO KHOURI;PAULO ROQUE ;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;30;NOVO;PARTIDO NOVO;PARTIDO ISOLADO;1;BRASILEIRA NATA;51;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;131;ADVOGADO;4;NÃO ELEITO;N;741562.8699999998;202834;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000608915;LÚCIO ROGÉRIO GOMES DOS SANTOS;PROF. LÚCIO ROGÉRIO;12;APTO;2;DEFERIDO;COLIGAÇÃO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;COLIGAÇÃO UNIDOS PELO DF 3;1;BRASILEIRA NATA;52;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;235;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;5;SUPLENTE;N;19662.89;629;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607631;JORGE JOSE DA SILVA;JORGE SILVA;12;APTO;2;DEFERIDO;COLIGAÇÃO;43;PV;PARTIDO VERDE;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;73;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;921;MILITAR REFORMADO;5;SUPLENTE;N;2879.1;201;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612387;RICARDO LUCAS VASCONCELOS VIANNA;RICARDO LUCAS;12;APTO;2;DEFERIDO;COLIGAÇÃO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;32;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;257;EMPRESÁRIO;5;SUPLENTE;N;49858.28;3224;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000627430;DANIEL DE CASTRO SOUSA;PASTOR DANIEL DE CASTRO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;PARTIDO ISOLADO;1;BRASILEIRA NATA;51;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;131;ADVOGADO;5;SUPLENTE;N;794806.5799999995;11510;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616382;JOSE ANTONIO CRUZ GUIMARAES;TOM GUIMARÃES;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;mobilizar pra mudar;1;BRASILEIRA NATA;56;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;125;ADMINISTRADOR;5;SUPLENTE;N;53.35;598;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616380;IVAN JOSÉ DE ALMEIDA JÚNIOR;IVAN JOSÉ;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;mobilizar pra mudar;1;BRASILEIRA NATA;37;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;131;ADVOGADO;5;SUPLENTE;N;10000.0;315;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625611;ANTONIO MONTEIRO DOS SANTOS;DR. ANTONIO MONTEIRO;12;APTO;2;DEFERIDO;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;TODOS PELO DF;1;BRASILEIRA NATA;66;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;132;PSICÓLOGO;4;NÃO ELEITO;N;5569.74;506;nao
ESTADUAL;DF;DISTRITO FEDERAL;5;SENADOR;70000614413;FRANCISCO LEITE DE OLIVEIRA;CHICO LEITE;12;APTO;2;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;Brasília de Mãos Limpas;1;BRASILEIRA NATA;54;2;MASCULINO;8;SUPERIOR COMPLETO;9;SEPARADO;1;BRANCA;296;SERVIDOR PÚBLICO FEDERAL;4;NÃO ELEITO;N;317306.89999999997;195641;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000602720;NATHAN BELCAVELLO DE OLIVEIRA;NATHAN BELCAVELLO;12;APTO;2;DEFERIDO;COLIGAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ELAS POR NÓS: SEM MEDO DE MUDAR O DF;1;BRASILEIRA NATA;36;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;296;SERVIDOR PÚBLICO FEDERAL;4;NÃO ELEITO;N;799.0;202;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000625524;CLAUDIA AIRES BARBOSA RIBEIRO;CLAUDINHA DA SAÚDE;12;APTO;2;DEFERIDO;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;UNIÃO E FORÇA;1;BRASILEIRA NATA;36;4;FEMININO;8;SUPERIOR COMPLETO;7;SEPARADO;3;PARDA;243;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);5;SUPLENTE;N;86422.59999999999;2485;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000620302;MARIA JOSÉ FEITOSA DE ANDRADE;MARIA JOSÉ DO TORORÓ;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;48;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;125;ADMINISTRADOR;5;SUPLENTE;N;106418.62999999999;1013;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000624325;HENRIQUE ANTONIO RODRIGUES DE OLIVEIRA;RICK MARANTZ;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;54;PPL;PARTIDO PÁTRIA LIVRE;PARTIDO ISOLADO;1;BRASILEIRA NATA;50;2;MASCULINO;7;ENSINO MÉDIO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;4;NÃO ELEITO;N;4250.0;1532;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000618973;CLEMENTINA DE LAS MERCEDES CAMPOS RIVAS;PROFESSORA CLEMENTINA;12;APTO;2;DEFERIDO;COLIGAÇÃO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;UNIDOS PELO DF 1;2;BRASILEIRA (NATURALIZADA);59;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;266;PROFESSOR DE ENSINO MÉDIO;5;SUPLENTE;N;4950.0;317;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000611649;FRANCISCO FERNANDO ALVES REIS;FERNANDO REIS;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;37;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);1;BRANCA;254;VIGILANTE;5;SUPLENTE;N;20000.0;679;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612428;TATIANE OLIVEIRA CRUZ CECILIANO;TATY CECILIANO;12;APTO;2;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;41;4;FEMININO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;1060.0;377;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000607627;DANIELLE DE SOUSA MAGALHAES;DANY DO PV;12;APTO;2;DEFERIDO;COLIGAÇÃO;43;PV;PARTIDO VERDE;SUSTENTABILIDADE E TRABALHO;1;BRASILEIRA NATA;31;4;FEMININO;5;ENSINO FUNDAMENTAL;1;SOLTEIRO(A);3;PARDA;581;DONA DE CASA;5;SUPLENTE;N;;57;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000614526;ANA ELIZA CAMARGO CHACEL;ANA ELIZA;12;APTO;2;DEFERIDO;COLIGAÇÃO;70;AVANTE;AVANTE;PRA FAZER A DIFERENÇA I;1;BRASILEIRA NATA;44;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;131;ADVOGADO;5;SUPLENTE;N;;407;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000615694;KELY CRISTINA REGO DOS SANTOS;GALEGA DO PASTEL;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;41;4;FEMININO;6;ENSINO MÉDIO;9;SEPARADO;1;BRANCA;413;FEIRANTE, AMBULANTE E MASCATE;5;SUPLENTE;N;1993.55;569;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621149;REGINALDO PEREIRA GOVEIA;REGINALDO GOUVEIA;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;17;PSL;PARTIDO SOCIAL LIBERAL;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;43;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;257;EMPRESÁRIO;4;NÃO ELEITO;N;2386.18;844;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625633;HELCIMAR EVANGELISTA DA SILVA;PROFESSORA HELCIMAR;12;APTO;2;DEFERIDO;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;TODOS PELO DF;1;BRASILEIRA NATA;37;4;FEMININO;7;ENSINO MÉDIO;3;CASADO(A);3;PARDA;265;PROFESSOR DE ENSINO FUNDAMENTAL;4;NÃO ELEITO;N;;111;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000610826;FRANCISCO DE ASSIS DOS SANTOS;FRANCISCO DA M NORTE;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;13;PT;PARTIDO DOS TRABALHADORES;PARTIDO ISOLADO;1;BRASILEIRA NATA;64;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;923;APOSENTADO (EXCETO SERVIDOR PÚBLICO);5;SUPLENTE;N;;213;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000608936;GEORGE ARTHUR MOTTA DE SOUZA;GEORGE ARTHUR;12;APTO;2;DEFERIDO;COLIGAÇÃO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;COLIGAÇÃO UNIDOS PELO DF 3;1;BRASILEIRA NATA;32;2;MASCULINO;7;ENSINO MÉDIO;1;SOLTEIRO(A);1;BRANCA;297;SERVIDOR PÚBLICO ESTADUAL;5;SUPLENTE;N;21989.7;427;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604879;RONON PINHEIRO DA CRUZ;PR RONON PINHEIRO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;43;2;MASCULINO;3;ENSINO FUNDAMENTAL;1;SOLTEIRO(A);3;PARDA;910;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;5;SUPLENTE;N;;166;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000612404;CESAR DA SILVA SANTANA;CESAR SANTANA;12;APTO;2;DEFERIDO;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;Brasília Justa e de mãos limpas;1;BRASILEIRA NATA;59;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;258;BOMBEIRO MILITAR;5;SUPLENTE;N;9972.099999999999;641;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000622462;LINEUDA FERREIRA DE MELO;LINEUDA DA SUSTENTABILIDADE;12;APTO;2;DEFERIDO;COLIGAÇÃO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;RENOVAR DF 2;1;BRASILEIRA NATA;62;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;131;ADVOGADO;4;NÃO ELEITO;N;;388;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621164;MATHEUS FELIPE LOPES FERREIRA;MATHEUS LOPES;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;17;PSL;PARTIDO SOCIAL LIBERAL;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;22;2;MASCULINO;7;ENSINO MÉDIO;3;CASADO(A);3;PARDA;999;OUTROS;4;NÃO ELEITO;N;;240;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000605596;ANTONIO SENA MAGALHAES SILVA;SENA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PARTIDO ISOLADO;1;BRASILEIRA NATA;64;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;338;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601726;LINDOBEX RODRIGUES ALVES;LINDOBEX;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;55;2;MASCULINO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;296;SERVIDOR PÚBLICO FEDERAL;5;SUPLENTE;N;10000.0;226;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625619;JOSE FRANCISCO DE LIMA NETO;LIMA NETO;12;APTO;2;DEFERIDO;COLIGAÇÃO;25;DEM;DEMOCRATAS;TODOS PELO DF;1;BRASILEIRA NATA;53;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;921;MILITAR REFORMADO;4;NÃO ELEITO;N;;509;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000624319;DINAIR BARROS DOS SANTOS;DINAIR BARROS;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;54;PPL;PARTIDO PÁTRIA LIVRE;PARTIDO ISOLADO;1;BRASILEIRA NATA;57;4;FEMININO;3;ENSINO FUNDAMENTAL;1;SOLTEIRO(A);3;PARDA;923;APOSENTADO (EXCETO SERVIDOR PÚBLICO);4;NÃO ELEITO;N;7250.0;290;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000627794;MARIA EMILIA PAIVA SALAZAR;BA SALAZAR;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;56;4;FEMININO;6;ENSINO MÉDIO;9;SEPARADO;1;BRANCA;999;OUTROS;5;SUPLENTE;N;21497.35;114;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614444;DOLORES MOREIRA DA COSTA FERREIRA;PSICÓLOGA DOLORES FERREIRA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;45;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;132;PSICÓLOGO;5;SUPLENTE;N;401500.00000000064;551;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000601681;JOSIVANIA JORGE DA SILVA GURGEL;VÂNIA GURGEL;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;1;BRASILEIRA NATA;50;4;FEMININO;6;ENSINO MÉDIO;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;90263.84;4854;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000627342;CARLOS ALBERTO NUNES DA CUNHA;CARLÃO;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;27;DC;DEMOCRACIA CRISTÃ;PARTIDO ISOLADO;1;BRASILEIRA NATA;63;2;MASCULINO;6;ENSINO MÉDIO;9;SEPARADO;3;PARDA;403;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;4;NÃO ELEITO;N;;228;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000611648;JOAO BATISTA ALVES SOBRINHO;JOAO BATISTA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;22;PR;PARTIDO DA REPÚBLICA;PARTIDO ISOLADO;1;BRASILEIRA NATA;46;2;MASCULINO;4;ENSINO FUNDAMENTAL;1;SOLTEIRO(A);1;BRANCA;999;OUTROS;5;SUPLENTE;N;;745;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000621157;AUGUSTO CESAR DA SILVA FREIRE;PROF AUGUSTO FREIRE;12;APTO;16;DEFERIDO COM RECURSO;COLIGAÇÃO;17;PSL;PARTIDO SOCIAL LIBERAL;UMA NOVA ESPERANÇA;1;BRASILEIRA NATA;46;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;144;DIRETOR DE ESTABELECIMENTO DE ENSINO;4;NÃO ELEITO;N;3259.4799999999996;1160;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625622;MARCIO FERNANDES AZENHA DA SILVA;LORD AZENHA;12;APTO;2;DEFERIDO;COLIGAÇÃO;25;DEM;DEMOCRATAS;TODOS PELO DF;1;BRASILEIRA NATA;37;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;999;OUTROS;4;NÃO ELEITO;N;1020.0;471;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000614467;ENIO MARÇAL PASSOS;ENIO MARÇAL;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PARTIDO ISOLADO;1;BRASILEIRA NATA;42;2;MASCULINO;8;SUPERIOR COMPLETO;9;SEPARADO;3;PARDA;257;EMPRESÁRIO;5;SUPLENTE;N;12700.5;584;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604881;ÂNGELO ZANOLLY BATISTA RABELO;PROF. ÂNGELO ZANOLLY;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;50;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;266;PROFESSOR DE ENSINO MÉDIO;5;SUPLENTE;N;2933.5;1033;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000625612;FREDERICO ROSSI DOS SANTOS;ROSSI;12;APTO;2;DEFERIDO;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;TODOS PELO DF;1;BRASILEIRA NATA;38;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;999;OUTROS;4;NÃO ELEITO;N;729.5;572;nao
ESTADUAL;DF;DISTRITO FEDERAL;6;DEPUTADO FEDERAL;70000605783;ELCIMARA AUGUSTO DE SOUZA;ELCIMARA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;PARTIDO ISOLADO;1;BRASILEIRA NATA;37;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;296;SERVIDOR PÚBLICO FEDERAL;4;NÃO ELEITO;N;;734;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000616383;JOSE CARLOS SANTIAGO GUIMARAES;POLICIAL FEDERAL SANTIAGO;12;APTO;2;DEFERIDO;COLIGAÇÃO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;mobilizar pra mudar;1;BRASILEIRA NATA;62;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;999;OUTROS;5;SUPLENTE;N;19701.050000000003;2466;nao
ESTADUAL;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;70000604876;PAULO ANDRADE DA SILVA;PAULO ALEGRIA;12;APTO;2;DEFERIDO;PARTIDO ISOLADO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PARTIDO ISOLADO;1;BRASILEIRA NATA;51;2;MASCULINO;5;ENSINO FUNDAMENTAL;3;CASADO(A);3;PARDA;999;OUTROS;5;SUPLENTE;N;;243;nao
